id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,gamestop-trade-price,upc
45815,Sega Saturn,Net Link Game Pack,$19.44 ,$35.00 ,$59.99 ,$4.00 ,$19.99 ,$14.80 ,$36.99 ,,,
18516,Sega Saturn,NiGHTS into Dreams [3D Control Pad Bundle],$41.40 ,$90.00 ,$132.48 ,$17.20 ,$42.99 ,$38.00 ,$94.99 ,,,10086810486
9484,Sega Saturn,Night Warriors Darkstalkers' Revenge,$19.01 ,$39.95 ,$88.65 ,$4.00 ,$19.99 ,$16.80 ,$41.99 ,,,13388220038
9497,Sega Saturn,Norse By Norsewest The Return of the Lost Vikings,$36.00 ,$69.33 ,$93.01 ,$15.20 ,$37.99 ,$29.20 ,$72.99 ,,,40421883653
9499,Sega Saturn,Off-World Interceptor Extreme,$5.58 ,$14.27 ,$15.04 ,$1.18 ,$5.89 ,$3.00 ,$14.99 ,,,7.65979E+11
9500,Sega Saturn,Olympic Soccer,$7.90 ,$20.53 ,$25.00 ,$1.66 ,$8.29 ,$6.60 ,$21.99 ,,,7.43176E+11
9542,Sega Saturn,PGA Tour 97,$4.25 ,$6.71 ,$10.28 ,$0.90 ,$4.49 ,$1.40 ,$7.09 ,,,14633077216
9601,Sega Saturn,PTO II,$9.18 ,$16.98 ,$35.00 ,$1.92 ,$9.59 ,$3.60 ,$17.99 ,,,40198000963
13135,Sega Saturn,Pandemonium,$21.01 ,$58.18 ,$67.33 ,$6.60 ,$21.99 ,$24.40 ,$60.99 ,,,7.65979E+11
9524,Sega Saturn,Panzer Dragoon,$29.20 ,$61.00 ,$109.92 ,$9.30 ,$30.99 ,$25.60 ,$63.99 ,,,10086810097
9525,Sega Saturn,Panzer Dragoon II Zwei,$34.80 ,$63.98 ,$185.08 ,$14.80 ,$36.99 ,$26.80 ,$66.99 ,,,10086810226
9526,Sega Saturn,Panzer Dragoon Saga,$247.48 ,$599.98 ,$950.00 ,$104.00 ,$259.99 ,$252.00 ,$629.99 ,,,10086813074
9535,Sega Saturn,Pebble Beach Golf Links,$5.64 ,$8.03 ,$20.49 ,$1.18 ,$5.89 ,$1.70 ,$8.39 ,,,10086811018
9581,Sega Saturn,Powerslave,$57.50 ,$127.51 ,$150.00 ,$24.00 ,$59.99 ,$53.60 ,$133.99 ,,,7.96298E+11
9585,Sega Saturn,Primal Rage,$25.47 ,$45.68 ,$99.99 ,$8.10 ,$26.99 ,$19.20 ,$47.99 ,,,31763108207
9590,Sega Saturn,Pro Pinballs,$5.88 ,$14.05 ,$16.99 ,$1.24 ,$6.19 ,$3.00 ,$14.99 ,,,40421883172
19415,Sega Saturn,Psychic Killer Taromaru,$415.63 ,$665.62 ,"$1,131.60 ",$174.40 ,$435.99 ,$279.60 ,$698.99 ,,,
9612,Sega Saturn,Quake,$31.41 ,$50.10 ,$73.95 ,$9.90 ,$32.99 ,$21.20 ,$52.99 ,,,10086810660
9614,Sega Saturn,Quarterback Attack with Mike Ditka,$4.54 ,$10.93 ,$15.00 ,$0.96 ,$4.79 ,$2.20 ,$10.99 ,,,7.82346E+11
15701,Sega Saturn,Radiant Silvergun,$164.04 ,$182.50 ,$318.57 ,$68.80 ,$171.99 ,$76.80 ,$191.99 ,,,9.43112E+11
9622,Sega Saturn,Rampage World Tour,$36.56 ,$66.19 ,$80.00 ,$15.20 ,$37.99 ,$28.00 ,$69.99 ,,,31719209743
9631,Sega Saturn,Rayman,$18.50 ,$49.99 ,$50.99 ,$3.80 ,$18.99 ,$20.80 ,$51.99 ,,,8888240013
9651,Sega Saturn,Resident Evil,$44.52 ,$93.48 ,$150.00 ,$18.80 ,$46.99 ,$39.20 ,$97.99 ,,,13388220106
9656,Sega Saturn,Revolution X,$7.08 ,$11.66 ,$21.70 ,$1.48 ,$7.39 ,$2.40 ,$11.99 ,,,21481820208
9662,Sega Saturn,Rise 2 Resurrection,$8.49 ,$10.96 ,$15.74 ,$1.78 ,$8.89 ,$2.40 ,$11.99 ,,,21481820499
9665,Sega Saturn,Road Rash,$13.29 ,$25.99 ,$43.00 ,$2.80 ,$13.99 ,$8.10 ,$26.99 ,,,14633076486
9670,Sega Saturn,Robo Pit,$8.89 ,$13.97 ,$24.00 ,$1.86 ,$9.29 ,$3.00 ,$14.99 ,,,7.52919E+11
9675,Sega Saturn,Robotica,$6.99 ,$13.40 ,$30.88 ,$1.46 ,$7.29 ,$2.80 ,$13.99 ,,,21481820444
9685,Sega Saturn,Romance of the Three Kingdoms IV Wall of Fire,$14.74 ,$22.15 ,$43.26 ,$3.00 ,$14.99 ,$6.90 ,$22.99 ,,,40198000901
46406,Sega Saturn,Saturn 3 Pack,$8.43 ,$18.00 ,$28.49 ,$1.78 ,$8.89 ,$3.80 ,$18.99 ,,,
9695,Sega Saturn,Saturn Bomberman,$107.50 ,$274.13 ,$400.00 ,$45.20 ,$112.99 ,$115.20 ,$287.99 ,,,10086810707
9700,Sega Saturn,Scorcher,$8.94 ,$15.71 ,$23.99 ,$1.88 ,$9.39 ,$3.40 ,$16.99 ,,,10086812145
9701,Sega Saturn,Scud The Disposable Assassin,$12.27 ,$29.30 ,$39.96 ,$2.60 ,$12.99 ,$9.30 ,$30.99 ,,,6.06901E+11
9704,Sega Saturn,Sega Ages After Burner II,$25.36 ,$44.16 ,$142.50 ,$8.10 ,$26.99 ,$18.40 ,$45.99 ,,,7.35366E+11
9712,Sega Saturn,Sega Rally Championship,$9.82 ,$15.00 ,$39.07 ,$2.00 ,$9.99 ,$3.20 ,$15.99 ,,,10086812077
40398,Sega Saturn,Sega Saturn 3D Controller,$35.00 ,$57.99 ,$98.58 ,$14.80 ,$36.99 ,$24.40 ,$60.99 ,,,10086801170
13171,Sega Saturn,Sega Saturn Console,$64.72 ,$89.50 ,$207.12 ,$27.20 ,$67.99 ,$37.60 ,$93.99 ,,,10086800197
33865,Sega Saturn,Sega Saturn Controller,$16.99 ,$25.00 ,$54.37 ,$3.60 ,$17.99 ,$7.80 ,$25.99 ,,,
13137,Sega Saturn,Sega Touring Car Championship,$10.00 ,$17.77 ,$36.39 ,$2.20 ,$10.99 ,$3.80 ,$18.99 ,,,10086812169
9727,Sega Saturn,Shanghai Triple Threat,$6.51 ,$10.38 ,$20.50 ,$1.36 ,$6.79 ,$2.20 ,$10.99 ,,,47875530522
9730,Sega Saturn,Shellshock,$6.45 ,$12.58 ,$31.00 ,$1.36 ,$6.79 ,$2.60 ,$12.99 ,,,7.43176E+11
9733,Sega Saturn,Shining Force III,$90.77 ,$179.12 ,$319.57 ,$38.00 ,$94.99 ,$75.20 ,$187.99 ,,,10086813838
9735,Sega Saturn,Shining The Holy Ark,$57.61 ,$114.02 ,$185.26 ,$24.00 ,$59.99 ,$48.00 ,$119.99 ,,,10086813067
9736,Sega Saturn,Shining Wisdom,$70.01 ,$137.92 ,$210.23 ,$29.60 ,$73.99 ,$58.00 ,$144.99 ,,,7.35366E+11
9737,Sega Saturn,Shinobi Legions,$36.89 ,$80.00 ,$126.11 ,$15.60 ,$38.99 ,$33.60 ,$83.99 ,,,34912728011
9738,Sega Saturn,Shockwave Assault,$12.25 ,$18.09 ,$26.99 ,$2.60 ,$12.99 ,$3.80 ,$18.99 ,,,14633076455
9750,Sega Saturn,SimCity 2000,$7.92 ,$16.50 ,$26.12 ,$1.66 ,$8.29 ,$3.40 ,$16.99 ,,,46357102325
9757,Sega Saturn,Skeleton Warriors,$14.98 ,$27.50 ,$47.42 ,$3.20 ,$15.99 ,$8.70 ,$28.99 ,,,7.96298E+11
9759,Sega Saturn,Sky Target,$13.14 ,$39.89 ,$40.00 ,$2.80 ,$13.99 ,$16.80 ,$41.99 ,,,10086810516
13138,Sega Saturn,Slam n Jam 96,$6.70 ,$13.94 ,$25.13 ,$1.40 ,$6.99 ,$3.00 ,$14.99 ,,,7.65979E+11
9772,Sega Saturn,Solar Eclipse,$8.55 ,$17.12 ,$25.66 ,$1.80 ,$8.99 ,$3.60 ,$17.99 ,,,7.65979E+11
9777,Sega Saturn,Sonic 3D Blast,$14.67 ,$26.49 ,$67.50 ,$3.00 ,$14.99 ,$8.40 ,$27.99 ,,,10086810622
9783,Sega Saturn,Sonic Jam,$43.81 ,$89.32 ,$90.00 ,$18.40 ,$45.99 ,$37.60 ,$93.99 ,,,10086810790
9784,Sega Saturn,Sonic R,$36.64 ,$53.97 ,$82.99 ,$15.20 ,$37.99 ,$22.80 ,$56.99 ,,,10086818000
9799,Sega Saturn,Soviet Strike,$9.63 ,$16.70 ,$22.74 ,$2.00 ,$9.99 ,$3.60 ,$17.99 ,,,14633076127
9801,Sega Saturn,Space Hulk Vengeance of the Blood Angels,$12.62 ,$17.24 ,$27.50 ,$2.60 ,$12.99 ,$3.60 ,$17.99 ,,,14633076936
9802,Sega Saturn,Space Jam,$9.51 ,$16.85 ,$28.82 ,$2.00 ,$9.99 ,$3.60 ,$17.99 ,,,21481820758
13139,Sega Saturn,Spot Goes To Hollywood,$12.73 ,$25.05 ,$36.30 ,$2.60 ,$12.99 ,$7.80 ,$25.99 ,,,52145890008
9841,Sega Saturn,Star Fighter,$8.66 ,$14.30 ,$17.50 ,$1.82 ,$9.09 ,$3.00 ,$14.99 ,,,21481820796
9861,Sega Saturn,Steep Slope Sliders,$16.90 ,$45.64 ,$48.27 ,$3.60 ,$17.99 ,$19.20 ,$47.99 ,,,10086811285
9864,Sega Saturn,Street Fighter Alpha 2,$22.99 ,$43.02 ,$75.95 ,$7.20 ,$23.99 ,$18.00 ,$44.99 ,,,13388220205
9867,Sega Saturn,Street Fighter Alpha Warriors' Dreams,$17.24 ,$30.97 ,$49.99 ,$3.60 ,$17.99 ,$9.90 ,$32.99 ,,,13388220045
16202,Sega Saturn,Street Fighter Collection,$47.92 ,$86.26 ,$205.50 ,$20.00 ,$49.99 ,$36.40 ,$90.99 ,,,13388220243
9871,Sega Saturn,Street Fighter The Movie,$12.04 ,$21.99 ,$66.15 ,$2.60 ,$12.99 ,$6.90 ,$22.99 ,,,21481820475
16125,Sega Saturn,Street Fighter Zero 3,$161.73 ,$164.82 ,$280.19 ,$68.00 ,$169.99 ,$69.20 ,$172.99 ,,,
9876,Sega Saturn,Striker 96,$5.74 ,$12.95 ,$14.99 ,$1.20 ,$5.99 ,$2.80 ,$13.99 ,,,21481820611
33882,Sega Saturn,Stunner Lightgun,$34.02 ,$61.24 ,$104.10 ,$14.40 ,$35.99 ,$25.60 ,$63.99 ,,,
9895,Sega Saturn,Super Puzzle Fighter II Turbo,$32.94 ,$67.75 ,$69.99 ,$10.50 ,$34.99 ,$28.40 ,$70.99 ,,,13388220250
10026,Sega Saturn,TNN Motorsports Hardcore 4x4,$6.86 ,$11.50 ,$21.95 ,$1.44 ,$7.19 ,$2.40 ,$11.99 ,,,7.29628E+11
9946,Sega Saturn,Tempest 2000,$28.81 ,$46.40 ,$78.68 ,$9.00 ,$29.99 ,$19.60 ,$48.99 ,,,40421882892
9947,Sega Saturn,Ten Pin Alley,$8.15 ,$12.39 ,$24.64 ,$1.72 ,$8.59 ,$2.60 ,$12.99 ,,,7.29628E+11
9967,Sega Saturn,Tetris Plus,$9.18 ,$17.28 ,$29.38 ,$1.92 ,$9.59 ,$3.60 ,$17.99 ,,,32264600047
9975,Sega Saturn,The Crow City of Angels,$23.78 ,$47.88 ,$56.71 ,$7.50 ,$24.99 ,$20.00 ,$49.99 ,,,21481820727
9982,Sega Saturn,The Horde,$16.00 ,$34.16 ,$39.28 ,$3.40 ,$16.99 ,$14.40 ,$35.99 ,,,7.65979E+11
9983,Sega Saturn,The House of the Dead,$117.22 ,$161.57 ,$200.00 ,$49.20 ,$122.99 ,$68.00 ,$169.99 ,,,10086818024
9986,Sega Saturn,The Incredible Hulk,$20.98 ,$39.99 ,$69.31 ,$6.60 ,$21.99 ,$16.80 ,$41.99 ,,,7.43176E+11
31307,Sega Saturn,The King of Fighters '95,$8.59 ,$13.50 ,$27.49 ,$1.80 ,$8.99 ,$2.80 ,$13.99 ,,,9.64808E+11
31308,Sega Saturn,The King of Fighters '96,$7.75 ,$13.95 ,$24.79 ,$1.62 ,$8.09 ,$3.00 ,$14.99 ,,,9.13245E+11
31309,Sega Saturn,The King of Fighters '97,$11.26 ,$12.91 ,$36.02 ,$2.40 ,$11.99 ,$2.80 ,$13.99 ,,,
10005,Sega Saturn,Theme Park,$10.61 ,$26.49 ,$42.91 ,$2.20 ,$10.99 ,$8.40 ,$27.99 ,,,14633076318
10009,Sega Saturn,Three Dirty Dwarves,$51.90 ,$100.00 ,$100.58 ,$22.00 ,$54.99 ,$42.00 ,$104.99 ,,,6.06901E+11
10013,Sega Saturn,Thunderstrike 2,$7.20 ,$15.16 ,$23.04 ,$1.52 ,$7.59 ,$3.20 ,$15.99 ,,,7.43176E+11
10039,Sega Saturn,Tomb Raider,$9.57 ,$17.36 ,$43.63 ,$2.00 ,$9.99 ,$3.60 ,$17.99 ,,,7.43176E+11
10072,Sega Saturn,True Pinball,$6.95 ,$23.99 ,$25.99 ,$1.46 ,$7.29 ,$7.50 ,$24.99 ,,,20295100063
10073,Sega Saturn,Tunnel B-1,$9.25 ,$17.03 ,$17.45 ,$1.94 ,$9.69 ,$3.60 ,$17.99 ,,,21481820956
10088,Sega Saturn,Ultimate Mortal Kombat 3,$16.73 ,$31.27 ,$114.99 ,$3.60 ,$17.99 ,$9.90 ,$32.99 ,,,31719209606
36370,Sega Saturn,VR Golf 97,$6.24 ,$10.73 ,$19.02 ,$1.32 ,$6.59 ,$2.20 ,$10.99 ,,,40421882670
10130,Sega Saturn,VR Soccer,$3.63 ,$14.99 ,$20.35 ,$0.76 ,$3.79 ,$3.20 ,$15.99 ,,,40421882243
13140,Sega Saturn,Valora Valley Golf,$13.74 ,$26.90 ,$28.94 ,$2.80 ,$13.99 ,$8.40 ,$27.99 ,,,34912728042
10111,Sega Saturn,Virtua Cop,$4.29 ,$16.65 ,$39.95 ,$0.90 ,$4.49 ,$3.40 ,$16.99 ,,,10086810158
10112,Sega Saturn,Virtua Cop 2,$14.08 ,$29.99 ,$60.50 ,$3.00 ,$14.99 ,$9.30 ,$30.99 ,,,10086810431
10113,Sega Saturn,Virtua Fighter,$8.30 ,$10.10 ,$19.99 ,$1.74 ,$8.69 ,$2.20 ,$10.99 ,,,10086810059
10114,Sega Saturn,Virtua Fighter 2,$6.13 ,$11.55 ,$24.00 ,$1.28 ,$6.39 ,$2.40 ,$11.99 ,,,10086810141
10117,Sega Saturn,Virtua Fighter Kids,$10.62 ,$21.34 ,$41.51 ,$2.20 ,$10.99 ,$6.60 ,$21.99 ,,,10086810493
10118,Sega Saturn,Virtua Fighter Remix,$7.50 ,$12.48 ,$22.07 ,$1.58 ,$7.89 ,$2.60 ,$12.99 ,,,10086810233
10119,Sega Saturn,Virtua Racing,$9.00 ,$14.25 ,$24.99 ,$1.90 ,$9.49 ,$3.00 ,$14.99 ,,,31763107200
10126,Sega Saturn,Virtual Casino,$8.86 ,$21.77 ,$25.55 ,$1.86 ,$9.29 ,$6.90 ,$22.99 ,,,7.19593E+11
10127,Sega Saturn,Virtual Hydlide,$18.24 ,$35.00 ,$95.26 ,$3.80 ,$18.99 ,$14.80 ,$36.99 ,,,7.30866E+11
13141,Sega Saturn,Virtual Open Tennis,$4.84 ,$6.99 ,$17.15 ,$1.02 ,$5.09 ,$1.50 ,$7.29 ,,,21481820642
10128,Sega Saturn,Virtual-On Cyber Troopers,$14.95 ,$36.00 ,$72.72 ,$3.20 ,$15.99 ,$15.20 ,$37.99 ,,,10086810424
13803,Sega Saturn,Virtual-On Cyber Troopers Netlink Edition,$26.20 ,$26.68 ,$31.62 ,$8.40 ,$27.99 ,$8.40 ,$27.99 ,,,
10213,Sega Saturn,WWF In Your House,$11.63 ,$26.45 ,$44.97 ,$2.40 ,$11.99 ,$8.40 ,$27.99 ,,,21481820741
10220,Sega Saturn,WWF Wrestlemania The Arcade Game,$16.99 ,$29.99 ,$36.00 ,$3.60 ,$17.99 ,$9.30 ,$30.99 ,,,21481820390
10135,Sega Saturn,Warcraft II The Dark Saga,$21.61 ,$38.00 ,$52.40 ,$6.90 ,$22.99 ,$16.00 ,$39.99 ,,,14633077964
10156,Sega Saturn,Williams Arcade's Greatest Hits,$11.05 ,$19.80 ,$25.89 ,$2.40 ,$11.99 ,$6.30 ,$20.99 ,,,31719209675
10158,Sega Saturn,Wing Arms,$7.73 ,$13.08 ,$24.99 ,$1.62 ,$8.09 ,$2.80 ,$13.99 ,,,10086810240
10160,Sega Saturn,Winning Post,$68.90 ,$178.22 ,$276.00 ,$28.80 ,$71.99 ,$74.80 ,$186.99 ,,,40198000956
13804,Sega Saturn,Winter Heat,$16.31 ,$34.00 ,$38.65 ,$3.40 ,$16.99 ,$14.40 ,$35.99 ,,,10086811292
10163,Sega Saturn,Wipeout,$12.50 ,$21.56 ,$23.83 ,$2.60 ,$12.99 ,$6.90 ,$22.99 ,,,10086812114
10178,Sega Saturn,World Cup Golf Professional Edition,$5.47 ,$10.52 ,$28.52 ,$1.14 ,$5.69 ,$2.20 ,$10.99 ,,,7.43176E+11
10183,Sega Saturn,World Series Baseball,$2.90 ,$6.52 ,$16.02 ,,$3.09 ,$1.40 ,$6.89 ,,,10086811094
10186,Sega Saturn,World Series Baseball 98,$7.15 ,$7.66 ,$24.10 ,$1.50 ,$7.49 ,$1.60 ,$7.99 ,,,10086811278
10188,Sega Saturn,World Series Baseball II,$3.81 ,$9.79 ,$19.31 ,$0.80 ,$3.99 ,$2.00 ,$9.99 ,,,10086811131
10199,Sega Saturn,Worldwide Soccer,$4.49 ,$9.77 ,$11.50 ,$0.94 ,$4.69 ,$2.00 ,$9.99 ,,,10086811056
10200,Sega Saturn,Worldwide Soccer 97,$8.20 ,$11.97 ,$25.74 ,$1.72 ,$8.59 ,$2.60 ,$12.99 ,,,10086811124
31498,Sega Saturn,Worldwide Soccer 98,$10.57 ,$20.11 ,$25.16 ,$2.20 ,$10.99 ,$6.30 ,$20.99 ,,,10086811230
10201,Sega Saturn,Worms,$21.71 ,$31.72 ,$93.06 ,$6.90 ,$22.99 ,$9.90 ,$32.99 ,,,20295100056
10225,Sega Saturn,X-Men Children of the Atom,$24.99 ,$45.77 ,$230.94 ,$7.80 ,$25.99 ,$19.20 ,$47.99 ,,,21481820512
31306,Sega Saturn,X-Men vs. Street Fighter,$35.17 ,$45.00 ,$64.37 ,$14.80 ,$36.99 ,$18.80 ,$46.99 ,,,
36190,Skylanders,"Astroblast - SuperChargers, Legendary",$4.33 ,,$5.34 ,$0.92 ,$4.59 ,$1.20 ,$5.99 ,,,
34095,Skylanders,Barkley - Sidekicks,$5.51 ,,$22.38 ,$1.16 ,$5.79 ,$1.60 ,$7.99 ,,,
35960,Skylanders,Barkley - Trap Team,$10.02 ,,$13.99 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,
36353,Skylanders,"Barkley - Trap Team, Gnarly",$14.62 ,,$14.74 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,
36042,Skylanders,Barrel Blaster - SuperChargers,$3.64 ,,$14.75 ,$0.76 ,$3.79 ,$1.00 ,$4.99 ,,,
36050,Skylanders,"Barrel Blaster - SuperChargers, Dark",$3.12 ,,$8.38 ,,$3.29 ,$1.00 ,$4.99 ,,,
33656,Skylanders,Bash,$8.36 ,,$11.75 ,$1.76 ,$8.79 ,$2.20 ,$10.99 ,,,47875842779
33658,Skylanders,Bash - Blue,$14.00 ,,$16.90 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,
33657,Skylanders,"Bash - Giants, Series 2",$5.84 ,,$20.94 ,$1.22 ,$6.09 ,$1.60 ,$7.99 ,,,47875844896
33659,Skylanders,Bash - Legendary,$3.27 ,,$18.58 ,,$3.39 ,$1.00 ,$4.99 ,,,
35512,Skylanders,Bat Spin - Trap Team,$17.31 ,,$18.36 ,$3.60 ,$17.99 ,$6.60 ,$21.99 ,,,
35513,Skylanders,Blackout - Trap Team,$27.00 ,,$31.68 ,$8.40 ,$27.99 ,$9.90 ,$32.99 ,,,
35514,Skylanders,Blades - Trap Team,$3.07 ,,$15.82 ,,$3.19 ,$1.00 ,$4.99 ,,,
35533,Skylanders,"Blades - Trap Team, Legendary",$4.63 ,,$15.50 ,$0.98 ,$4.89 ,$1.40 ,$6.99 ,,,
34331,Skylanders,Blast Zone - Swap Force,$1.65 ,,$3.18 ,,$1.99 ,,$2.99 ,,,
34332,Skylanders,"Blast Zone - Swap Force, Dark",$3.13 ,,$7.72 ,,$3.29 ,$1.00 ,$4.99 ,,,
35481,Skylanders,Blastermind - Trap Team,$5.48 ,,$6.54 ,$1.16 ,$5.79 ,$1.60 ,$7.99 ,,,
34333,Skylanders,Boom Jet - Swap Force,$2.79 ,,$7.53 ,,$2.89 ,$0.80 ,$3.99 ,,,
33660,Skylanders,Boomer,$4.72 ,,$9.62 ,$1.00 ,$4.99 ,$1.40 ,$6.99 ,,,
33785,Skylanders,Boomer - Silver,$83.56 ,,$175.00 ,$35.20 ,$87.99 ,$40.80 ,$101.99 ,,,
35482,Skylanders,Bop - Trap Team,$1.83 ,,$16.07 ,,$1.99 ,,$2.99 ,,,
33761,Skylanders,"Bouncer - Giants, Legendary",$2.99 ,,$6.65 ,,$3.09 ,$1.00 ,$4.99 ,,,47875845404
33760,Skylanders,"Bouncer - Giants, Series 2",$2.09 ,,$2.38 ,,$2.19 ,$0.80 ,$3.99 ,,,47875845350
36043,Skylanders,Bowser - SuperChargers,$7.51 ,,$21.87 ,$1.58 ,$7.89 ,$2.00 ,$9.99 ,,,
34334,Skylanders,Bumble Blast - Swap Force,$2.88 ,,$9.30 ,,$2.99 ,$0.80 ,$3.99 ,,,
34336,Skylanders,"Bumble Blast - Swap Force, Jolly",$3.79 ,,$4.17 ,$0.80 ,$3.99 ,$1.20 ,$5.99 ,,,
34335,Skylanders,"Bumble Blast - Swap Force, Lightcore",$5.24 ,,$7.20 ,$1.10 ,$5.49 ,$1.40 ,$6.99 ,,,
36184,Skylanders,Burn Cycle - SuperChargers,$2.30 ,,$16.17 ,,$2.39 ,$0.80 ,$3.99 ,,,
35483,Skylanders,Bushwack - Trap Team,$7.01 ,,$7.02 ,$1.48 ,$7.39 ,$2.00 ,$9.99 ,,,
35895,Skylanders,"Bushwhack - Trap Team, Legendary",$1.83 ,,$8.22 ,,$1.99 ,,$2.99 ,,,
33661,Skylanders,Camo - Spyro's Adventure,$2.51 ,,$9.11 ,,$2.59 ,$0.80 ,$3.99 ,,,47875842373
34337,Skylanders,Chill - Blizzard,$1.80 ,,$3.49 ,,$1.99 ,,$2.99 ,,,47875846692
33662,Skylanders,Chill - Giants,$2.18 ,,$5.29 ,,$2.29 ,$0.80 ,$3.99 ,$3.99 ,,47875845374
33847,Skylanders,"Chill - Giants, Legendary, Lightcore",$5.51 ,,$12.68 ,$1.16 ,$5.79 ,$1.60 ,$7.99 ,,,
33663,Skylanders,"Chill - Giants, Lightcore",$11.86 ,,$25.59 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,
33664,Skylanders,Chop Chop,$7.85 ,,$8.99 ,$1.64 ,$8.19 ,$2.00 ,$9.99 ,,,47875842786
35910,Skylanders,Chop Chop - Eon's Elite,$7.44 ,,$16.81 ,$1.56 ,$7.79 ,$2.00 ,$9.99 ,,,
33666,Skylanders,"Chop Chop - Giants, Series 2",$0.99 ,,$4.98 ,,$1.99 ,,$2.99 ,,,
33831,Skylanders,"Chop Chop - Giants, Toy Fair, 2013",$59.99 ,,$74.99 ,$25.20 ,$62.99 ,$29.20 ,$72.99 ,,,
33784,Skylanders,Chop Chop - Gold,$64.51 ,,$103.59 ,$27.20 ,$67.99 ,$31.60 ,$78.99 ,,,
33665,Skylanders,Chop Chop - Legendary,$3.41 ,,$24.99 ,,$3.59 ,$1.00 ,$4.99 ,,,
34338,Skylanders,"Chop Chop - Swap Force, Twin Blade",$1.38 ,,$9.37 ,,$1.99 ,,$2.99 ,,,47875846609
34628,Skylanders,"Chop Chop - Swap Force, Twin Blade, Green",$9.87 ,,$51.00 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
35515,Skylanders,Chopper - Trap Team,$2.79 ,,$7.00 ,,$2.89 ,$0.80 ,$3.99 ,,,
36044,Skylanders,Clown Cruiser - SuperChargers,$4.25 ,,$11.67 ,$0.90 ,$4.49 ,$1.20 ,$5.99 ,,,
35516,Skylanders,Cobra Cadabra - Trap Team,$8.75 ,,$11.97 ,$1.84 ,$9.19 ,$2.40 ,$11.99 ,,,
34339,Skylanders,Countdown - Swap Force,$3.28 ,,$6.92 ,,$3.39 ,$1.00 ,$4.99 ,,,47875847477
34341,Skylanders,"Countdown - Swap Force, Kickoff",$2.37 ,,$6.78 ,,$2.49 ,$0.80 ,$3.99 ,,,
34340,Skylanders,"Countdown - Swap Force, Lightcore",$4.05 ,,$6.25 ,$0.86 ,$4.29 ,$1.20 ,$5.99 ,,,
33762,Skylanders,Crusher - Giants,$3.28 ,,$10.99 ,,$3.39 ,$1.00 ,$4.99 ,,,47875845152
33763,Skylanders,"Crusher - Giants, Granite",$7.28 ,,$24.28 ,$1.52 ,$7.59 ,$2.00 ,$9.99 ,,,
36055,Skylanders,Crypt Crusher - SuperChargers,$3.13 ,,$3.25 ,,$3.29 ,$1.00 ,$4.99 ,,,
33667,Skylanders,Cynder,$3.49 ,,$7.99 ,,$3.69 ,$1.00 ,$4.99 ,,,47875841741
33781,Skylanders,Cynder - Clear,$80.38 ,,$152.50 ,$33.60 ,$83.99 ,$39.20 ,$97.99 ,,,
33669,Skylanders,"Cynder - Giants, Glow in the Dark",$2.53 ,,$3.97 ,,$2.69 ,$0.80 ,$3.99 ,,,
33668,Skylanders,"Cynder - Giants, Series 2",$2.76 ,,$6.79 ,,$2.89 ,$0.80 ,$3.99 ,,,47875850002
34342,Skylanders,"Cynder - Swap Force, Phantom",$1.90 ,,$5.55 ,,$1.99 ,,$2.99 ,,,
33756,Skylanders,"Cynder - Toy Fair, 2012",$102.50 ,,$130.75 ,$43.20 ,$107.99 ,$50.00 ,$124.99 ,,,
35538,Skylanders,Deja Vu - Trap Team,$3.27 ,,$12.70 ,,$3.39 ,$1.00 ,$4.99 ,,,
35517,Skylanders,"Deja Vu - Trap Team, Legendary",$4.91 ,,$5.05 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
33670,Skylanders,Dino-Rang,$4.09 ,,$9.00 ,$0.86 ,$4.29 ,$1.20 ,$5.99 ,,,
45099,Skylanders,Dino-Rang - Eon's Elite,$11.99 ,,$20.59 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
33787,Skylanders,Dino-Rang - Silver,$115.91 ,,$120.13 ,$48.80 ,$121.99 ,$56.40 ,$140.99 ,,,
36056,Skylanders,Dive Bomber - SuperChargers,$4.52 ,,$4.75 ,$0.96 ,$4.79 ,$1.40 ,$6.99 ,,,
36051,Skylanders,Dive Clops - SuperChargers,$2.92 ,,$4.77 ,,$3.09 ,$1.00 ,$4.99 ,,,
36346,Skylanders,"Dive Clops - SuperChargers, Missile Tow",$1.30 ,,$6.50 ,,$1.99 ,,$2.99 ,,,
36041,Skylanders,Donkey Kong - SuperChargers,$5.50 ,,$14.50 ,$1.16 ,$5.79 ,$1.60 ,$7.99 ,,,
36049,Skylanders,"Donkey Kong - SuperChargers, Dark",$14.89 ,,$30.91 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
34343,Skylanders,Doom Stone - Swap Force,$12.50 ,,$28.35 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
